sample_index,timestamp,time_s,source_file,activity_hint,L1_g,L2_g,L3_g,L4_g,L5_g,L6_g,L7_g,L8_g,L9_g,L10_g,L11_g,L12_g,L13_g,L14_g,L15_g,L16_g,L17_g,L18_g,total_g,p_fore_g,p_arch_g,p_heel_g,p_medial_g,p_lateral_g,cop_x_mm,cop_y_mm,cop_ap_norm,cop_ml_norm,cop_ap_dot_norm_s,cop_ml_dot_norm_s,gait_state,stance_phase,tau_proxy_pf_nm,tau_proxy_pf_nm_clipped,activity_pred,quality_flags
2280,2026-05-14 23:02:14,114.000000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,1902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1834.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184.000000,449.000000,0.000000,0.000000,4369.000000,1902.000000,1834.000000,633.000000,4369.000000,0.000000,54.884001,63.400714,0.123983,-0.378822,-0.498754,0.380490,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2281,2026-05-14 23:02:14,114.050000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,1902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1834.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184.000000,449.000000,0.000000,0.000000,4369.000000,1902.000000,1834.000000,633.000000,4369.000000,0.000000,54.884001,63.400714,0.123983,-0.378822,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2282,2026-05-14 23:02:14,114.100000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,1570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1441.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.000000,0.000000,0.000000,3042.000000,1570.000000,1441.000000,31.000000,3042.000000,0.000000,52.167064,50.877179,0.065874,-0.310566,-1.162169,1.365123,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2283,2026-05-14 23:02:14,114.150000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,1440.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1241.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2681.000000,1440.000000,1241.000000,0.000000,2681.000000,0.000000,51.599504,49.820000,0.060969,-0.296307,-0.098105,0.285170,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2284,2026-05-14 23:02:15,114.200000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,1101.000000,0.000000,0.000000,0.000000,0.000000,0.000000,824.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1925.000000,1101.000000,824.000000,0.000000,1925.000000,0.000000,50.777745,49.820000,0.060969,-0.275662,0.000000,0.412892,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2285,2026-05-14 23:02:15,114.250000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,1101.000000,0.000000,0.000000,0.000000,0.000000,0.000000,824.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1925.000000,1101.000000,824.000000,0.000000,1925.000000,0.000000,50.777745,49.820000,0.060969,-0.275662,0.000000,0.000000,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2286,2026-05-14 23:02:15,114.300000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,985.000000,0.000000,0.000000,0.000000,0.000000,0.000000,703.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1688.000000,985.000000,703.000000,0.000000,1688.000000,0.000000,50.504508,49.820000,0.060969,-0.268798,-0.000000,0.137288,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2287,2026-05-14 23:02:15,114.350000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,963.000000,0.000000,0.000000,0.000000,0.000000,0.000000,632.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1595.000000,963.000000,632.000000,0.000000,1595.000000,0.000000,50.027260,49.820000,0.060969,-0.256808,0.000000,0.239793,LoadingResponse,1.000000,0.000000,0.000000,sittostand,
2288,2026-05-14 23:02:15,114.400000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,848.000000,0.000000,0.000000,0.000000,0.000000,0.000000,473.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1321.000000,848.000000,473.000000,0.000000,1321.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2289,2026-05-14 23:02:15,114.450000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,822.000000,0.000000,0.000000,0.000000,0.000000,0.000000,429.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251.000000,822.000000,429.000000,0.000000,1251.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2290,2026-05-14 23:02:15,114.500000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,677.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1037.000000,677.000000,360.000000,0.000000,1037.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2291,2026-05-14 23:02:15,114.550000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,677.000000,0.000000,0.000000,0.000000,0.000000,0.000000,360.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1037.000000,677.000000,360.000000,0.000000,1037.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2292,2026-05-14 23:02:15,114.600000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,650.000000,0.000000,0.000000,0.000000,0.000000,0.000000,263.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,913.000000,650.000000,263.000000,0.000000,913.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2293,2026-05-14 23:02:15,114.650000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,585.000000,0.000000,0.000000,0.000000,0.000000,0.000000,247.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,832.000000,585.000000,247.000000,0.000000,832.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2294,2026-05-14 23:02:15,114.700000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,539.000000,0.000000,0.000000,0.000000,0.000000,0.000000,180.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,719.000000,539.000000,180.000000,0.000000,719.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2295,2026-05-14 23:02:15,114.750000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,450.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.000000,450.000000,115.000000,0.000000,565.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2296,2026-05-14 23:02:15,114.800000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,403.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,441.000000,403.000000,38.000000,0.000000,441.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2297,2026-05-14 23:02:15,114.850000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,403.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,441.000000,403.000000,38.000000,0.000000,441.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2298,2026-05-14 23:02:15,114.900000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,381.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,387.000000,381.000000,6.000000,0.000000,387.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2299,2026-05-14 23:02:15,114.950000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,327.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,327.000000,327.000000,0.000000,0.000000,327.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2300,2026-05-14 23:02:15,115.000000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,326.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,326.000000,326.000000,0.000000,0.000000,326.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2301,2026-05-14 23:02:15,115.050000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,282.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,282.000000,282.000000,0.000000,0.000000,282.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2302,2026-05-14 23:02:15,115.100000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,237.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,237.000000,237.000000,0.000000,0.000000,237.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2303,2026-05-14 23:02:15,115.150000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,171.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.000000,171.000000,0.000000,0.000000,171.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2304,2026-05-14 23:02:16,115.200000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,171.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,171.000000,171.000000,0.000000,0.000000,171.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2305,2026-05-14 23:02:16,115.250000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,150.000000,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2306,2026-05-14 23:02:16,115.300000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.000000,150.000000,0.000000,0.000000,150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2307,2026-05-14 23:02:16,115.350000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,128.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.000000,128.000000,0.000000,0.000000,128.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2308,2026-05-14 23:02:16,115.400000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,137.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137.000000,137.000000,0.000000,0.000000,137.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2309,2026-05-14 23:02:16,115.450000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,169.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,169.000000,169.000000,0.000000,0.000000,169.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2310,2026-05-14 23:02:16,115.500000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,148.000000,0.000000,0.000000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2311,2026-05-14 23:02:16,115.550000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,148.000000,0.000000,0.000000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2312,2026-05-14 23:02:16,115.600000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,148.000000,148.000000,0.000000,0.000000,148.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2313,2026-05-14 23:02:16,115.650000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,136.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,136.000000,136.000000,0.000000,0.000000,136.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2314,2026-05-14 23:02:16,115.700000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,115.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,115.000000,0.000000,0.000000,115.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2315,2026-05-14 23:02:16,115.750000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.000000,83.000000,0.000000,0.000000,83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2316,2026-05-14 23:02:16,115.800000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,61.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.000000,61.000000,0.000000,0.000000,61.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2317,2026-05-14 23:02:16,115.850000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,72.000000,0.000000,0.000000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2318,2026-05-14 23:02:16,115.900000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.000000,83.000000,0.000000,0.000000,83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2319,2026-05-14 23:02:16,115.950000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.000000,83.000000,0.000000,0.000000,83.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2320,2026-05-14 23:02:16,116.000000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,62.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.000000,62.000000,0.000000,0.000000,62.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2321,2026-05-14 23:02:16,116.050000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,93.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.000000,93.000000,0.000000,0.000000,93.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid|low_pressure
2322,2026-05-14 23:02:16,116.100000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,364.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,364.000000,364.000000,0.000000,0.000000,364.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2323,2026-05-14 23:02:16,116.150000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.000000,489.000000,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2324,2026-05-14 23:02:17,116.200000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.000000,489.000000,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2325,2026-05-14 23:02:17,116.250000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.000000,489.000000,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
2326,2026-05-14 23:02:17,116.300000,2026-5-14_sit to stand_left.csv,sittostand,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,489.000000,489.000000,0.000000,0.000000,489.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Swing,0.000000,0.000000,0.000000,sittostand,cop_invalid
